,Text,Verified,Protected,Location,Followers,VerifiedRetweet,Source,NumTweetChars
83,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,FALSE,other,231
84,"Neural Quantum States. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/tdZUVbULor https://t.co/ghIIEhieRa",FALSE,FALSE,YES,1,FALSE,other,228
85,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
86,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,Twitter Web App,252
87,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
88,"NAIL: A General Interactive Fiction Agent. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/YANQUbspfg https://t.co/S3afGATm3i",FALSE,FALSE,YES,1,FALSE,other,299
89,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
90,"The Complete Guide to the ELK Stack. #BigData #Analytics #NoSQL #Redis #MachineLearning #DataScience #AI #ApacheKafka #Kibana #RabbitMQ #ElasticSearch #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/PR3JMZGRYN https://t.co/m7fqfACPCy",FALSE,FALSE,YES,1,FALSE,other,296
91,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,NA,Twitter for iPhone,297
92,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,NA,Twitter for iPhone,252
93,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,NA,Twitter for iPhone,231
94,"The Complete Guide to the ELK Stack. #BigData #Analytics #NoSQL #Redis #MachineLearning #DataScience #AI #ApacheKafka #Kibana #RabbitMQ #ElasticSearch #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/PR3JMZGRYN https://t.co/m7fqfACPCy",FALSE,FALSE,YES,1,NA,Twitter for iPhone,296
95,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,NA,Twitter for iPhone,301
96,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,NA,Twitter for iPhone,247
97,"Neural Quantum States. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/tdZUVbULor https://t.co/ghIIEhieRa",FALSE,FALSE,YES,1,NA,Twitter for iPhone,228
98,"NAIL: A General Interactive Fiction Agent. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/YANQUbspfg https://t.co/S3afGATm3i",FALSE,FALSE,YES,1,NA,Twitter for iPhone,299
99,"Roses Are Red, Violets Are Blue, Statistics Can Be Romantic Too! https://t.co/XRHZTbNiDO #rstats #DataScience",FALSE,FALSE,YES,0,FALSE,Twitter for Android,109
100,Does the editor knows he is using the internet technology at his own risk without any warranty? #nonsense #rstats #research https://t.co/6kn6zgmUsW,FALSE,FALSE,NO,0,FALSE,Twitter for Android,147
101,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
102,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
103,"Reverse-Engineering the New �Captchaless� ReCaptcha System. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/CJUfmLfuJZ https://t.co/L6ngzUnLqG",FALSE,FALSE,YES,1,FALSE,other,289
104,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
105,"Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,YES,1,FALSE,other,297
106,"@angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @MontyNishimura @BPerrionni @semicvet50 @BrindusaB1 @RitaCobix @Papryka5 @PasqualeTotaro @dianadep1 @GaiaGaudenzi @yebosfaye @Biagio960 @sergey_silkin @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @MomiraMonika @LuisaM56_ @duckylemon @pep_vilamala @longsight9a @EricJSwensson @MarionSpekker @marienassar_ @MariangelaSant8 @marmelyr @maluisa_3 @hlcoatesmusic @rightwingleo2 @MojoBag4U @rosmarie1291 @sminaev2015 @peac4love @ERNESTZorro @LuciaTassan @neblaruz @elif_mat @YNHallak #futureofwork <U+2747><U+FE0F>
#AI #ML #DL #BigData #cloud #IoT #Iiot #HPC #Programmers in demand for #nanotechnology #SmartCity #Biotechnology #genomics #Infosec #100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS
#Careeradvice #MBA #MS #STEM
<U+0001F3A8>#DavidTeniers https://t.co/VBAMqvP0CK",FALSE,FALSE,YES,1,FALSE,other,969
107,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
108,"@angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @MontyNishimura @BPerrionni @semicvet50 @BrindusaB1 @RitaCobix @Papryka5 @PasqualeTotaro @dianadep1 @GaiaGaudenzi @yebosfaye @Biagio960 @sergey_silkin @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @MomiraMonika @LuisaM56_ @duckylemon @pep_vilamala @longsight9a @EricJSwensson @MarionSpekker @marienassar_ @MariangelaSant8 @marmelyr @maluisa_3 @hlcoatesmusic @rightwingleo2 @MojoBag4U @rosmarie1291 @sminaev2015 @peac4love @ERNESTZorro @LuciaTassan @neblaruz @elif_mat @YNHallak #futureofwork <U+2747><U+FE0F>
#AI #ML #DL #BigData #cloud #IoT #Iiot #HPC #Programmers in demand for #SmartCity #clean #green #architecture #infra #realestate #housing #metro #100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS
#Careeradvice #MBA #MS #STEM<U+0001F490><U+0001F64F> https://t.co/Z5OAFcqM0y",FALSE,FALSE,YES,1,FALSE,other,980
109,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,FALSE,other,231
110,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
111,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,YES,1,FALSE,other,294
112,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
113,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,FALSE,other,231
114,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
115,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
116,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,YES,1,FALSE,other,294
117,"The Complete Guide to the ELK Stack. #BigData #Analytics #NoSQL #Redis #MachineLearning #DataScience #AI #ApacheKafka #Kibana #RabbitMQ #ElasticSearch #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/PR3JMZGRYN https://t.co/m7fqfACPCy",FALSE,FALSE,YES,1,FALSE,other,296
118,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
119,Using the ropendata R Package to Access Petabytes of Free Internet Telemetry Data from Rapid7 https://t.co/9514JNONea #rstats,FALSE,FALSE,NO,0,TRUE,Twitter for Android,125
120,Are you an #rstats user in Africa? Do you want to be updated on R-related activities and help promote R in Africa? Sign up on this form! #africaR https://t.co/Qztgzc9lzb,FALSE,FALSE,NO,1,FALSE,other,169
121,"12 excellent #DataScientist-selected articles on #DataScience at @DataScienceCtrl https://t.co/Sw6sc5OYXw #abdsc 
 
#BigData #MachineLearning #DeepLearning #AI #Statistics #DataScientists #Python #Rstats #Coding https://t.co/lCwAgNtpER",FALSE,FALSE,NO,0,TRUE,Twitter for iPhone,235
122,"NAIL: A General Interactive Fiction Agent. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/YANQUbspfg https://t.co/S3afGATm3i",FALSE,FALSE,YES,1,FALSE,other,299
123,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
124,"Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,YES,1,FALSE,other,297
125,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,FALSE,other,231
126,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
127,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
128,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,YES,1,FALSE,other,294
129,"Reverse-Engineering the New �Captchaless� ReCaptcha System. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/CJUfmLfuJZ https://t.co/L6ngzUnLqG",FALSE,FALSE,YES,1,FALSE,other,289
130,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
131,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,other,301
132,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,YES,1,FALSE,other,294
133,"Challenging Common Assumptions in Disentangled Representations. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/27mtbTv9B0 https://t.co/YN4CGCov9L",FALSE,FALSE,YES,1,FALSE,other,297
134,"The Complete Guide to the ELK Stack. #BigData #Analytics #NoSQL #Redis #MachineLearning #DataScience #AI #ApacheKafka #Kibana #RabbitMQ #ElasticSearch #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/PR3JMZGRYN https://t.co/m7fqfACPCy",FALSE,FALSE,YES,1,FALSE,other,296
135,"Dreaming Neural Networks. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #Java #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux 
https://t.co/h091xWpZbf https://t.co/TR5dG5ESCX",FALSE,FALSE,YES,1,FALSE,other,231
136,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,1,FALSE,other,252
137,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,other,247
138,"#rstats If you are an R User, from any country in Africa, please reply with a <U+0001F64B><U+200D><U+2640><U+FE0F> or <U+0001F64B><U+200D><U+2642><U+FE0F>. We need tweeps from Africa. <U+2764><U+FE0F>",FALSE,FALSE,YES,0,FALSE,Twitter for Android,200
139,"#MachineLearning with #Python, #Jupyter, #KSQL, and #TensorFlow. #BigData #Analytics #DataScience #AI #IoT #IIoT #RStats #Java #JavaScript #ReactJS #VueJS #CloudComputing #DataScientist #Serverless #Linux
https://t.co/HyQ93KKD0G https://t.co/CmT05wpwt1",FALSE,FALSE,YES,0,FALSE,Twitter for Android,252
140,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,NO,0,FALSE,other,294
141,"How #Industries are Benefitting with #Robotic Process #Automation

https://t.co/WRq4XdzjZA

#DeepLearning #KSQL #MQTT #IoT #Sensor #MachineLearning #DataScience #AI #IIoT #RStats #TensorFlow #Java #JavaScript #CloudComputing #Serverless #DataScientist #100daysofcode #se https://t.co/D4d6x4IalS",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,294
142,"#rstats If you are an R User, from any country in Africa, please reply with a <U+0001F64B><U+200D><U+2640><U+FE0F> or <U+0001F64B><U+200D><U+2642><U+FE0F>. We need tweeps from Africa. <U+2764><U+FE0F>",FALSE,FALSE,YES,1,FALSE,Twitter for Android,200
143,"had so much fun breaking down hierarchical GAMs for the first @qaecology reading group of the year. thank you @ericJpedersen @millerdl @ucfagls and @noamross =) we especially loved the mix of explanation and #rstats 

check it out if you haven't already https://t.co/JKkakcxoQk",FALSE,FALSE,YES,0,FALSE,Twitter for Android,277
144,"Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,YES,1,FALSE,other,297
145,"An interesting #RStats flip-book project by @EvaMaeRey which incrementally explains how to plot code using @ggplot2.

I'm still a beginner at this, but will take a look and give it a shot when I find the time to do so! <U+0001F606>

#NM4239

https://t.co/qRRkqFafrc",FALSE,FALSE,YES,0,NA,Twitter Web App,265
146,"FUNDED MSc and/or PhD opportunities @WesternU in GIScience 

1) Human mobility - GPS tracking, mobile phone app, self-employment/homeworking; 

2) movement ecology - white tailed deer, hunting, GPS collaring; 

#GIS #rstats #geography

https://t.co/DzGlEz25N2 https://t.co/JUF8CtaiFx",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,283
147,"Gluon CV Toolkit. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dFM5kPa0kW https://t.co/4NM9n9zEn0",FALSE,FALSE,YES,1,FALSE,Twitter for Android,247
148,"Dive into #DeepLearning, Berkeley STAT 157 (Spring 2019) Textbook [Math + Code + Discussions]. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #Serverless #DataScientist #Linux #Books 
https://t.co/XxIFsV80r1 https://t.co/A5p4E4GFWu",FALSE,FALSE,YES,1,FALSE,Twitter for Android,301
149,"NAIL: A General Interactive Fiction Agent. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/YANQUbspfg https://t.co/S3afGATm3i",FALSE,FALSE,YES,1,FALSE,Twitter for Android,299
150,"Reverse-Engineering the New �Captchaless� ReCaptcha System. #BigData #Analytics #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/CJUfmLfuJZ https://t.co/L6ngzUnLqG",FALSE,FALSE,YES,1,FALSE,Twitter for Android,289
