"","V1","V2","V3","V4","V5","V6"
"1108","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1109","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1110","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1111","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1112","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1113","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1114","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1115","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1116","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1117","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1118","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1119","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1120","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1121","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1122","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1123","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1124","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1125","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1126","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1127","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1128","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1129","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1130","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1131","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1132","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1133","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1134","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1135","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1136","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1137","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1138","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1139","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1140","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1141","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1142","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1143","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1144","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1145","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1146","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1147","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1148","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1149","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1150","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1151","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1152","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1153","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1154","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1155","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1156","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1157","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1158","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1159","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1160","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1161","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1162","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1163","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1164","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1165","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1166","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1167","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1168","FALSE","FALSE","Sri Lanka","1519","FALSE","Serverless Tweet/Retweet Bot"
"1169","FALSE","FALSE","Zurich, Switzerland","179","FALSE","Twitter for Android"
"1170","FALSE","FALSE","Pune","365","FALSE","Twitter for Android"
"1171","FALSE","FALSE","","400","FALSE","javascript-twitter-bot"
"1172","FALSE","FALSE","","400","FALSE","javascript-twitter-bot"
"1173","FALSE","FALSE","","400","FALSE","javascript-twitter-bot"
"1174","FALSE","FALSE","Bailiwick of Jersey","41","FALSE","Twitter for iPhone"
"1175","FALSE","FALSE","Lund University, Sweden","3826","FALSE","Twitter for Android"
"1176","FALSE","FALSE","Melbourne, Victoria","292","FALSE","Twitter for Android"
"1177","FALSE","FALSE","Jax,FL","5418","FALSE","Media_Post_V_1"
"1178","FALSE","FALSE","Jax,FL","5418","FALSE","Media_Post_V_1"
"1179","FALSE","FALSE","Jax,FL","5418","FALSE","Media_Post_V_1"
"1180","FALSE","FALSE","Jax,FL","5418","FALSE","Media_Post_V_1"
"1181","FALSE","FALSE","Jax,FL","5418","FALSE","Media_Post_V_1"
"1182","FALSE","FALSE","Singapore","8",NA,"Twitter Web App"
"1183","FALSE","FALSE","Nanjing, China","93","FALSE","Twitter for iPhone"
"1184","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1185","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1186","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1187","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1188","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1189","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1190","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1191","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1192","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1193","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1194","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1195","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1196","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1197","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1198","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1199","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1200","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1201","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1202","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1203","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1204","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1205","FALSE","FALSE","Mysore  and  BERLIN ","4052","FALSE","Twitter for Android"
"1206","FALSE","FALSE","España/Uruguay/Chile","618","FALSE","Twitter for iPhone"
"1207","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1208","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1209","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1210","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1211","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1212","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1213","FALSE","FALSE","España/Uruguay/Chile","618",NA,"Hootsuite Inc."
"1214","FALSE","FALSE","Dallas, TX","837","FALSE","Twitter for Android"
"1215","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1216","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1217","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1218","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1219","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1220","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1221","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1222","FALSE","FALSE","Paris, France","2080",NA,"IFTTT"
"1223","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1224","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1225","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1226","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1227","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1228","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1229","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1230","FALSE","FALSE","Paris, France","1491",NA,"IFTTT"
"1231","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1232","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1233","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1234","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1235","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1236","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1237","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1238","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1239","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1240","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1241","FALSE","FALSE","Zürich","2548",NA,"IFTTT"
"1242","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1243","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1244","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1245","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1246","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1247","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1248","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1249","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1250","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1251","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1252","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1253","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1254","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1255","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1256","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1257","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1258","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1259","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1260","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1261","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1262","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1263","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1264","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1265","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1266","FALSE","FALSE","The Cloud","632","FALSE","NMC bot"
"1267","FALSE","FALSE","","881","FALSE","inter discipl"
"1268","FALSE","FALSE","","881","FALSE","inter discipl"
"1269","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1270","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1271","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1272","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1273","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1274","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1275","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1276","FALSE","FALSE","TURKEY","1964","FALSE","Twitter for Android"
"1277","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1278","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1279","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1280","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1281","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1282","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1283","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1284","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1285","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1286","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1287","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1288","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1289","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1290","FALSE","FALSE","Melbourne, Victoria","1899","FALSE","Data NVS"
"1291","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1292","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1293","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1294","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1295","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1296","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1297","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1298","FALSE","FALSE","Web","1170","FALSE","VuePackage"
"1299","FALSE","FALSE","","35","FALSE","Twitter Web Client"
"1300","FALSE","FALSE","","35","TRUE","Twitter Web Client"
"1301","FALSE","FALSE","","35","FALSE","Twitter Web Client"
"1302","FALSE","FALSE","","35","FALSE","Twitter Web Client"
"1303","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1304","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1305","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1306","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1307","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1308","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1309","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1310","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1311","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1312","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1313","FALSE","FALSE","Germany, Europe, Earth","941",NA,"IFTTT"
"1314","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1315","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1316","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1317","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1318","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1319","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1320","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1321","FALSE","FALSE","Paris, France","2151",NA,"IFTTT"
"1322","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1323","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1324","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1325","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1326","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1327","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1328","FALSE","FALSE","Paris, France","1434",NA,"IFTTT"
"1329","FALSE","FALSE","","107","FALSE","Twitter for iPhone"
"1330","FALSE","FALSE","","107","FALSE","Twitter for iPhone"
"1331","FALSE","FALSE","","107","FALSE","Twitter for iPhone"
"1332","FALSE","FALSE","","107","FALSE","Twitter for iPhone"
"1333","FALSE","FALSE","","107","TRUE","Twitter for iPhone"
"1334","FALSE","FALSE","","107","TRUE","Twitter for iPhone"
"1335","FALSE","FALSE","Dhaka, Bangladesh","180","FALSE","Twitter for Android"
"1336","FALSE","FALSE","Dhaka, Bangladesh","180","FALSE","Twitter for Android"
"1337","FALSE","FALSE","Dhaka, Bangladesh","180","FALSE","Twitter for Android"
"1338","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1339","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1340","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1341","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1342","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1343","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1344","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1345","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1346","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1347","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1348","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1349","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1350","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1351","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1352","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1353","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1354","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1355","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1356","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1357","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1358","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1359","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1360","FALSE","FALSE","","66490",NA,"r-bloggers.com"
"1361","FALSE","FALSE","Wien, Österreich","3007","FALSE","LoRaAustria_Schnittstelle"
"1362","FALSE","FALSE","Zürich","547","FALSE","Twitter for iPhone"
"1363","FALSE","FALSE","Trondheim, Norway","2617","FALSE","Twitter for iPhone"
"1364","FALSE","FALSE","Hong Kong","937","TRUE","Twitter for iPhone"
"1365","FALSE","FALSE","Écosse, Royaume-Uni","58","FALSE","Twitter for Android"
"1366","FALSE","FALSE","Chennai","266","FALSE","dqserv-bot"
"1367","FALSE","FALSE","Chennai","266","FALSE","dqserv-bot"
"1368","FALSE","FALSE","Chennai","266","FALSE","dqserv-bot"
"1369","FALSE","FALSE","Bern, Switzerland","405","FALSE","Twitter Web App"
"1370","FALSE","FALSE","Berkeley, CA","74","FALSE","Twitter Web Client"
"1371","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1372","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1373","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1374","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1375","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1376","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1377","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1378","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1379","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
"1380","FALSE","FALSE","Chennai, India","145","FALSE","Twitter Web Client"
