"","Text","Verified","Protected","Location","Followers","VerifiedRetweet","Source"
"5237","here is the #rstats code for my World Data Visualization Prize figures https://t.co/7G6bKtXCbT
I also submitted an entry on the theme 'What Makes A ""Good""Government?', which din't make the cut, but I still think is nice. https://t.co/enne41toXT",FALSE,FALSE,"The Hague",1079,NA,"Twitter Web Client"
"5238","It is amazing what you can do with just some line of code in R with https://t.co/ZCgdBH95rf. Here are the mouse over and zoom features of my chart: https://t.co/e41SWHyqAv A video tutorial on how to make such charts will come
#DataScience  #DataAnalytics #DataIsBeautiful #rstats https://t.co/kQrhaSV7Wp",FALSE,FALSE,"Vienna, Austria",87,NA,"Twitter Web App"
"5239","College Level Advanced Linear Algebra! Theory &amp; Programming! Udemy Courses 
https://t.co/yi2BkbK0fE 

#BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books #algebra",FALSE,FALSE,"Cape Coast, Ghana",153,FALSE,"Twitter for Android"
"5240","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"London, England",213,FALSE,"Twitter Web Client"
"5241","German Trade Register data has become open thanks to @okfde, @opencorporates and #offeneregister. I did a quick pass with #rstats to check the accessibility of the data. Below you see companies relative to population. Blog article with code: https://t.co/Sd9pGnahMI https://t.co/Rzx6YKIOSE",TRUE,FALSE,"London",20524,FALSE,"Twitter Web Client"
"5242","#rstats for wildlife studies! https://t.co/0Z5U4m0T6a",FALSE,FALSE,"Bournemouth, England",443,NA,"Twitter Web Client"
"5243","An Evolutionary Approach to Constructing a Deep Feedforward Neural Network. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/6Hr77tZAOq https://t.co/x22E5onk5s",FALSE,FALSE,"Australia",202,FALSE,"Twitter Web Client"
"5244","Creating a Zoo of Atari-Playing Agents for Deep #Reinforcementlearning. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/xYyR3euVAh https://t.co/mu48u4cR28",FALSE,FALSE,"Australia",202,FALSE,"Twitter for Android"
"5245","A quick follow-up post using German Trade Register data provided by @okfde + @opencorporates. Inspired by a tweet by @fil_ter I used #rstats to map the share of female corporate officers (17 % overall). Does not look great for #BadenWuerttemberg...  Code: https://t.co/DsBeb2Y0WY https://t.co/wvNREk6n1d",FALSE,FALSE,"Madrid, Spain",8,FALSE,"Twitter Web Client"
"5246","This is why I love #rstats. There really is a package for everything ...

&gt; library(english)
&gt; as.english(3)

[1] three

Comes in handy when writing reproducible manuscripts.",FALSE,FALSE,"Melbourne, Victoria",331,FALSE,"Twitter Web Client"
"5247","Does anyone know how to create an adjacency matrix (0,1 connectivity) from point and line shapefiles? (R, Arc/QGIS) #rstats #QGIS #spatial",FALSE,FALSE,"",950,FALSE,"Twitter for iPhone"
"5248","Successfuly completed a 3 day short course faccilitated by @mazzimatrazzi &amp; @christophschurz from @BOKU_HyWa on soil erosion risk modelling in R. Thanks to @OeAD_worldwide and #CapNex #rstats https://t.co/qBdq0i8RAi",FALSE,FALSE,"Nakuru, Kenya",1244,NA,"Twitter for Android"
"5249","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"",4597,FALSE,"Twitter for iPhone"
"5250","The open science framework platform is a key tool in my research. I use it to store protocols, preprints, #rstats scripts, data, and even our podcast. 

Hear the story behind @OSFramework and their vision  from @BrianNosek in this @hertzpodcast episode https://t.co/KcZnlYaGTq",FALSE,FALSE,"LHR | SFO | SEA",59562,FALSE,"Buffer"
"5251","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"",672,FALSE,"Twitter for iPhone"
"5252","<U+0001F5D3> Really been enjoying @gelliottmorris' weekly series of write-ups w/ code!
<U+0001F3DB> ""R for Political Data Science""
https://t.co/wneubAKXQS #rstats #dataviz https://t.co/LY7N5bPGUw",FALSE,FALSE,"",9,FALSE,"Twitter Web Client"
"5253","I've had a few people ask me recently about the various resources I've put together for using #rstats in psychology, so here is a thread where I list them!",FALSE,FALSE,"",51,FALSE,"Twitter for Android"
"5254","German Trade Register data has become open thanks to @okfde, @opencorporates and #offeneregister. I did a quick pass with #rstats to check the accessibility of the data. Below you see companies relative to population. Blog article with code: https://t.co/Sd9pGnahMI https://t.co/Rzx6YKIOSE",FALSE,FALSE,"Vancouver, Canada",2461,FALSE,"Twitter for iPhone"
"5255","#RStats <U+26A1><U+FE0F><U+26A1><U+FE0F>
�Dramatically speed up your R purrr functions with the furrr package� https://t.co/umNK70AsVC via @zevross",FALSE,FALSE,"Bangalore",171,FALSE,"Twitter for Android"
"5256","It is incredibly easy to speed up your #rstats purrr functions with parallelization. Thanks to the furrr package, by @dvaughan32,  less than one line of code is required. Here is a blog post to walk you through it | https://t.co/xhxlPiPK03 https://t.co/LCqVJDIrRy",FALSE,FALSE,"Bangalore",171,FALSE,"Twitter Web App"
"5257","Oh no... just found about @rstudio theme editor. As if I need more opportunities for procrastination... #rstats #procrastination https://t.co/LUT9YJgC70",FALSE,FALSE,"Tartu, Estonia",155,NA,"Twitter Web Client"
"5258","#RStats <U+26A1><U+FE0F><U+26A1><U+FE0F>
�Dramatically speed up your R purrr functions with the furrr package� https://t.co/umNK70AsVC via @zevross",FALSE,FALSE,"Athens/Brussels",3215,FALSE,"Twitter Web Client"
"5259","Today, Prof. Dr. Matthias Bogaert�s Class on �Social Media and Web Analytics� kicks off in Ghent University�s Business Engineering/Data #Analytics program using #rlang Social Media packages https://t.co/yX9lmjumqr #rstats. #SMWA #DataAnalytics #SMWA19 #orms https://t.co/2PuZTBQgYo",FALSE,FALSE,"Sint-Eloois-Winkel, Belgi�",30,FALSE,"Twitter for Android"
"5260","Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,"Harare - Zimbabwe",29848,FALSE,"Twitter Web Client"
"5261","Want to see R &amp; Python working together? Here it is.

Data cleaning in R &amp; Py with data.table and #nvidia #RAPIDS on 500GB data

ML in #Python with #xgboost on GPUs

Web App in #R with #Shiny #Flexdashboard in 200 lines of code

#rstats #pydata

https://t.co/TIAjVGhd4j",FALSE,FALSE,"ITU, Istanbul, TR",52,FALSE,"Twitter for iPhone"
"5262","For anybody interested in #reproducibleresearch, here is a GitHub repo with all the code which accompanies the paper: https://t.co/Dm8TYplHUp This time including the data underlying the analyses (no patient identifiers, hospitals anonymised)! #rstats #openscience https://t.co/XXhh4yUYzw",FALSE,FALSE,"Birmingham, England",2277,FALSE,"Twitter for iPhone"
"5263","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Helsinki",113,FALSE,"Twitter for iPhone"
"5264","Diverging Dot Plot and Lollipop Charts � Plotting Variance with ggplot2 https://t.co/JL52qylDhU #rstats #DataScience",FALSE,FALSE,"",76,FALSE,"Twitter for Android"
"5265","Working with Date and Time in R https://t.co/eoQLSfO1hV #rstats #DataScience",FALSE,FALSE,"",76,FALSE,"Twitter for Android"
"5266","made my first object class in #Rstats! Not very complex, but through class constructor I can run checks that such objects adhere to requirements! :D fun fun!",FALSE,FALSE,"Oslo, Norway",866,NA,"Twitter Web Client"
"5267","A Script to Compare Machine Translation Results and Extract Features. #BigData #Analytics #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux
https://t.co/qVV9Txu58W https://t.co/dd0sQtgfOI",FALSE,FALSE,"Jakarta Capital Region",2275,FALSE,"Twitter for Android"
"5268","Mobile AI Through Machine Learning Algorithms. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning
https://t.co/3KKLVjiFhH https://t.co/El8lLuLiPh",FALSE,FALSE,"Jakarta Capital Region",2275,FALSE,"Twitter for Android"
"5269","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Jakarta Capital Region",2275,FALSE,"Twitter for Android"
"5270","This is why I love #rstats. There really is a package for everything ...

&gt; library(english)
&gt; as.english(3)

[1] three

Comes in handy when writing reproducible manuscripts.",FALSE,FALSE,"Maastricht, the Netherlands",824,FALSE,"Twitter for Android"
"5271","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Novi Sad",274,FALSE,"Twitter for Android"
"5272","College Level Advanced Linear Algebra! Theory &amp; Programming! Udemy Courses 
https://t.co/yi2BkbK0fE 

#BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books #algebra",FALSE,FALSE,"Helsinki, Suomi",1520,FALSE,"JSBITSA"
"5273","German Trade Register data has become open thanks to @okfde, @opencorporates and #offeneregister. I did a quick pass with #rstats to check the accessibility of the data. Below you see companies relative to population. Blog article with code: https://t.co/Sd9pGnahMI https://t.co/Rzx6YKIOSE",FALSE,FALSE,"UK",5047,FALSE,"TweetDeck"
"5274","Working with Date and Time in R https://t.co/eoQLSfO1hV #rstats #DataScience",FALSE,FALSE,"Loja",286,FALSE,"Twitter for Android"
"5275","Unity Machine Learning Agents &amp; Autonomous Characters Guide Udemy Courses 
https://t.co/mvyDzK8rol 

#ReinforcementLearning #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux",FALSE,FALSE,"Arizona, USA",387,NA,"Twitter Web Client"
"5276","College Level Advanced Linear Algebra! Theory &amp; Programming! Udemy Courses 
https://t.co/yi2BkbK0fE 

#BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books #algebra",FALSE,FALSE,"Arizona, USA",387,NA,"Twitter Web Client"
"5277",". Forgot to mention that centroiding was done in #rstats using the #MSnbase package <U+0001F60E>",FALSE,FALSE,"Capital Region, Denmark",394,FALSE,"Twitter for Android"
"5278","The summary of our second #meetup @RLadiesMontpel! So happy for share with you and code togetheR! <U+0001F51D><U+0001F4CA><U+0001F4C9><U+0001F389> #rstats #rladies #rstats See you soon! <U+0001F60F> Pd. https://t.co/rTnVsbOG4o <U+0001F49C> https://t.co/wwnPRxWKRX",FALSE,FALSE,"",4,FALSE,"Twitter Web Client"
"5279","For this week�s #TidyTuesday � a correlation matrix of R&amp;D budget per US government agency since 1976. High spending on research for the Department of Defence (DOD) is associated with low budget for the Environmental Protection Agency (EPA) and Department of Interior. #rstats https://t.co/wbHOYGWnay",FALSE,FALSE,"London, England",453,FALSE,"Twitter Web Client"
"5280","Tonight we launched our first of a series of #rstats beginner workshops, and the turn out was great! Thanks to all that came. We will post the links to the presentations shortly (small teething problem)... can't wait to get you all engaged in our #rladies community :)",FALSE,FALSE,"Perth, Western Australia",112,FALSE,"Twitter for iPhone"
"5281","What's New in Programming Language Popularity. #BigData #Analytics #DataScience #IoT #IIoT #C #CPP #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming 
https://t.co/cCLCJvUL3J https://t.co/ANlXrfEaYR",FALSE,FALSE,"",1272,FALSE,"Twitter for iPhone"
"5282","and it's reproducible - #rstats code: https://t.co/sECebCRTS8; data: https://t.co/YC3TinabrZ and https://t.co/uPpvzotRVy @GeographyOtago &amp; @UoSEngineering @EnergySoton students welcome to try it #ymmv :-)",FALSE,FALSE,"The space of flows (usually)",481,NA,"Twitter Web Client"
"5283","Tawaki (Fiordland crested penguins) don't have flippers for nothing. Swimming 5000 km over 3 months in the open ocean is quite a feat. A bit of fun with the amazing data from Thomas Mattern @TawakiProject using #rstats. https://t.co/GxX5gILalQ",FALSE,FALSE,"Geeks Resist HQ",2061,FALSE,"Twitter for iPhone"
"5284","Be suspicious of maps, not of migrants. #CriticalCartography #Rstats https://t.co/chEThsewuw
cc @fbahoken",FALSE,FALSE,"Paris / Metz",253,FALSE,"Twitter Web App"
"5285","620 million accounts stolen from 16 hacked websites now for sale on the dark web. Are You On The List?
#CyberSecurity #ComputerVision #RNN #Fintech #Insurtech #Datascience #HealthTech #IoT #Python #RStats #TensorFlow #pyTorch #Serverless #Spark #AI #MLflow
https://t.co/ka8BbtF09h https://t.co/PKs6bgZ0L6",FALSE,FALSE,"New Jersey",477,FALSE,"Information Critical"
"5286","620 million accounts stolen from 16 hacked websites now for sale on the dark web. Are You On The List?
#CyberSecurity #ComputerVision #RNN #Fintech #Insurtech #Datascience #HealthTech #IoT #Python #RStats #TensorFlow #pyTorch #Serverless #Spark #AI #MLflow
https://t.co/ka8BbtF09h https://t.co/PKs6bgZ0L6",FALSE,FALSE,"Italy",148,FALSE,"CyberSecurityNewsfeed"
"5287","Whoop! Abstract submissions for #earlconf open now! Bring your story about how you solved a problem with #rstats https://t.co/DqGdsRV8Ik",FALSE,FALSE,"",125,NA,"Twitter for Android"
"5288","Round 1 of ""Where am I""

This is a map of all the roads within 10km of a city centre (as defined by Google Maps)

clue: R users will be familiar with this place

(I think this is an easy one to get started)

#rstats #dataviz #GIS https://t.co/oSChEhMgAu",FALSE,FALSE,"",50,FALSE,"Twitter for Android"
"5289","Best way to learn #drake? Read the book https://t.co/FGAOVXemm2 says @dobbleobble @RLadiesNYC #rstats",FALSE,FALSE,"Melbourne",280,FALSE,"Twitter Web Client"
"5290","What's New in Programming Language Popularity. #BigData #Analytics #DataScience #IoT #IIoT #C #CPP #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming 
https://t.co/cCLCJvUL3J https://t.co/ANlXrfEaYR",FALSE,FALSE,"Palestine",28,FALSE,"Twitter for Android"
"5291","Categorical Data Analysis using forcats https://t.co/kHDyPAvpDp #rstats #DataScience",FALSE,FALSE,"Windhoek, Namibia",429,FALSE,"Twitter for Android"
"5292","Working with Date and Time in R https://t.co/eoQLSfO1hV #rstats #DataScience",FALSE,FALSE,"Windhoek, Namibia",429,FALSE,"Twitter for Android"
"5293","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"Houston, TX",628,FALSE,"Twitter for Android"
"5294","Want to publish your R Markdown<U+0001F4C4> to @Confluence? Try conflr <U+0001F4E6>, a handy RStudio addin for this! #rstats #rmarkdown

blog post: https://t.co/lK8AKeAp9Y
repo: https://t.co/sZAKjgA1UT https://t.co/zdiAydcNPK",FALSE,FALSE,"Karlsruhe (DE); Logro�o (ES)",502,FALSE,"Twitter for Android"
"5295","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Mirror Land",488,FALSE,"Twitter Web Client"
"5296","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"Malmo, Sweden",57,FALSE,"Twitter for iPhone"
"5297","I'm happy to announce that this arduinor package is officially out. It has never been this easy to read #arduino sensor data into R. Repo: https://t.co/fmOt62qpTM Blog post: https://t.co/iTiNS5jB1A Watch this plotter as I move the sensor around. #rstats https://t.co/NtFlvNAI2Q",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5298","A new release of #purrr is there! Read about purrr 0.3.0 at https://t.co/Ey1HgXUvsn

#rstats https://t.co/yskSEo1rUh",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5299","Audio classification with Keras: Looking closer at the non-deep learning parts: https://t.co/LzNcuuexZb #rstats #rkeras",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5300","Using #rstats and gganimate, here's the longest punt in Super Bowl history (65 yards) by @JHekker via @NextGenStats https://t.co/lnw9OoGUrn",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5301","Sign up for the next @RStudio Webinar on adding advanced interactivity to your shiny app with #plotly and event_data().
""Accessing and responding to plotly events in Shiny"" with Carson Sievert
Reserve your spot now: https://t.co/uuEk0vAipF
#rstats https://t.co/jag2WJ2ZS4",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5302","Discrete Representation Learning with VQ-VAE and TensorFlow Probability https://t.co/PxIbG0AcTW #rstats #rkeras https://t.co/9pSIN7Bypu",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5303","Slides &amp; extra resources for my #rstudioconf talk about puzzles and modeling workflow/project management best practices: https://t.co/JKOB1AjHUX
Thanks to everyone who came!  Always happy to chat #rstats <U+0001F913> https://t.co/XSAiWFw3kb",FALSE,FALSE,"Jakarta Pusat, DKI Jakarta",23,FALSE,"Twitter Web App"
"5304","This semester I have switched to teaching my #rstats course in Rstudio Cloud. It works like a charm and the students enjoy it too. There is no endless debugging individual computers &amp; students can get right to the fun since I can make sure everything works in advance. https://t.co/6VRYVQg2S7",FALSE,FALSE,"Utrecht, The Netherlands",190,FALSE,"Twitter for iPhone"
"5305","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"",361,FALSE,"Twitter Web App"
"5306","#datascience fact:

Some non-linear interactions that conmonly play a role in #biomedicine

@DataScienceCtrl #machinelearning #rstats https://t.co/pWuwppdwdm",FALSE,FALSE,"Paris & Aachen",1953,NA,"Twitter for iPad"
"5307","Is there an #rstats function that gives you the coordinates of the closest point on a polygon? #rspatial",FALSE,FALSE,"Auckland, New Zealand",1229,NA,"Twitter Web Client"
"5308","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"�abac, Srbija",91,FALSE,"Twitter for iPhone"
"5309","The {mapdeck} website now has examples and images/gifs of each layer #rstats

https://t.co/l1iswuwhtQ",FALSE,FALSE,"Taiwan",141,FALSE,"Twitter Web Client"
"5310","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"Liverpool, England",163,FALSE,"Twitter Web App"
"5311","Many useful tips on organizing projects and the 'here' <U+0001F4E6> in R, here <U+0001F525>: https://t.co/O7Ijo3EVST #rstats from @JennyBryan",FALSE,FALSE,"Zurich, Switzerland",1611,NA,"Twitter Web App"
"5312","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"Sydney, New South Wales",53,FALSE,"Twitter for iPhone"
"5313","Working with Date and Time in R https://t.co/eoQLSfO1hV #rstats #DataScience",FALSE,FALSE,"Paramythia, Ipeiros",98,FALSE,"Twitter for Android"
"5314","The summary of our second #meetup @RLadiesMontpel! So happy for share with you and code togetheR! <U+0001F51D><U+0001F4CA><U+0001F4C9><U+0001F389> #rstats #rladies #rstats See you soon! <U+0001F60F> Pd. https://t.co/rTnVsbOG4o <U+0001F49C> https://t.co/wwnPRxWKRX",FALSE,FALSE,"Montpellier, France",692,FALSE,"Twitter for Android"
"5315","WP as time goes along in game using @thomasp85's #gganimate and #nccaahoopR...yes, @recspecs730 posted these visualizations already but recreating is a great way to learn #rstats https://t.co/0Z7ygXdsBD",FALSE,FALSE,"Columbus, OH",137,NA,"Twitter Web Client"
"5316","Where's Wally? Find him at #ResBaz @unimelb in Tent 7. He will be speaking about #Rstats and have some fantastic swag to giveaway. 
Register today: https://t.co/6bjzoZgZUt https://t.co/qXKt8MhMV8",FALSE,FALSE,"Melbourne, Victoria",50,FALSE,"Twitter Web Client"
"5317","Are you at #UniMelb &amp; doing research? Join us at #ResBaz. It's free! Coffee cart serving all day, terrific snacks, learn about digital tools like #python, #matlab, #rstats, #omeka and more! And don't miss the therapy dogs plus networking party!
rego <U+2192> https://t.co/8kp3tmnYr6",FALSE,FALSE,"Melbourne, Victoria",50,FALSE,"Twitter Web Client"
"5318","Unity Machine Learning Agents &amp; Autonomous Characters Guide Udemy Courses 
https://t.co/mvyDzK8rol 

#ReinforcementLearning #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux",FALSE,FALSE,"California, USA",194,FALSE,"Twitter for Android"
"5319","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"M�xico",2321,FALSE,"Twitter Web App"
"5320","Keen to learn how to make species occurrence maps in #Rstats, to test whether the coordinates of these points are valid and improve your #dataviz skills? Check out our tutorial here https://t.co/l3IysqALz0 or join us @GeosciencesEd Crew 301, 3-5pm tomorrow! #PhDchat #ecrchat https://t.co/bzfXVwTugZ",FALSE,FALSE,"",357,FALSE,"Twitter for iPhone"
"5321","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Belgrade, Republic of Serbia",1090,FALSE,"Twitter for iPhone"
"5322","R is hard to google. So I vote we rename R to Roo, and the mascot could be Roo <U+0001F998>from Pooh, and his buddy could be a cute little snake <U+0001F40D> for like Python. Think of all the fan art of the tiny snek and Roo cuddling. And then #Python people and #Rstats people could be friends. <U+2764><U+FE0F>.",FALSE,FALSE,"Iowa City, Iowa",4690,FALSE,"Twitter for iPhone"
"5323","Build a small #rstats <U+0001F4E6> with devtools and @rstudio
https://t.co/OsCnzPEKjW

I�m joining @hadleywickham to update the R Packages book. Drafting this new chapter was step 1. Feedback welcome!

Thx again to @zorroxinxsindi  for #bookdown-ification.",FALSE,FALSE,"Virginia, USA",134,FALSE,"Twitter for iPhone"
"5324","Over the past year the BBC's data journalists have fundamentally changed the way we produce graphics. Now we�ve open-sourced the tools we use for making production-ready visuals with #rstats and #ggplot. 

Find out more here: https://t.co/G3DhkFfyQD",FALSE,FALSE,"Guayaquil, Ecuador",298,FALSE,"Twitter for iPhone"
"5325","Working with Date and Time in R https://t.co/eoQLSfO1hV #rstats #DataScience",FALSE,FALSE,"Zwolle",479,FALSE,"Twitter for Android"
"5326","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"",7,FALSE,"Twitter for iPad"
"5327","Lecture 10: Writing functions and programming intro. https://t.co/3ZQWvcK5fs #rstats #programming

(No nice data visualizations for this lecture, so here is a picture of a border collie puppy instead. Also: objectively the best kind of puppy.) https://t.co/jMnpK2LZSV",FALSE,FALSE,"Israel",36,FALSE,"Twitter for Android"
"5328","first Amanda (@dobbleobble) talked about @NYCFireWire twitter data and now @mjahanshahi is talking about NLP with a very suspicious example. coincidence? <U+0001F9D0> clearly these #Rladies are <U+0001F525><U+0001F525><U+0001F525>#rstats @RLadiesNYC https://t.co/9UMwPGdYHB",FALSE,FALSE,"Brooklyn, NYC",1121,FALSE,"Twitter for iPhone"
"5329","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Novi Sad - Zagreb",397,FALSE,"Twitter for Android"
